"","VP","SessionDuration","Count.TasksPerSession","Count.InteractionsPerSession","Count.TouchesPerSession","Count.ButtonTouchedPerSession","Count.CorrectButtonTouchedPerSession","Count.MissedButtonPerSession","MeanPerSession.Count.TouchesPerInteraction","MeanPerSession.Count.TouchesPerTask","MeanPerSession.Count.ButtonTouchedPerInteraction","MeanPerSession.Count.ButtonTouchedPerTask","MeanPerSession.Count.CorrectButtonTouchedPerInteraction","MeanPerSession.Count.CorrectButtonTouchedPerTask","MeanPerSession.Count.MissedButtonPerInteraction","MeanPerSession.Count.MissedButtonPerTask","MeanPerSession.touch.duration","touch.duration.mean","swipe_length.mean","swipe_speed.mean","time_between_touches.mean","difference.touch_buttonCenter_x.mean","difference.touch_buttonCenter_y.mean","touchAccuracy.mean","touchAccuracy_x.mean","touchAccuracy_y.mean","touch.duration.sd","swipe_length.sd","swipe_speed.sd","time_between_touches.sd","difference.touch_buttonCenter_x.sd","difference.touch_buttonCenter_y.sd","touchAccuracy.sd","touchAccuracy_x.sd","touchAccuracy_y.sd","touch.duration.median","swipe_length.median","swipe_speed.median","time_between_touches.median","difference.touch_buttonCenter_x.median","difference.touch_buttonCenter_y.median","touchAccuracy.median","touchAccuracy_x.median","touchAccuracy_y.median","touch.duration.mad","swipe_length.mad","swipe_speed.mad","time_between_touches.mad","difference.touch_buttonCenter_x.mad","difference.touch_buttonCenter_y.mad","touchAccuracy.mad","touchAccuracy_x.mad","touchAccuracy_y.mad","touch.duration.min","swipe_length.min","swipe_speed.min","time_between_touches.min","difference.touch_buttonCenter_x.min","difference.touch_buttonCenter_y.min","touchAccuracy.min","touchAccuracy_x.min","touchAccuracy_y.min","touch.duration.max","swipe_length.max","swipe_speed.max","time_between_touches.max","difference.touch_buttonCenter_x.max","difference.touch_buttonCenter_y.max","touchAccuracy.max","touchAccuracy_x.max","touchAccuracy_y.max","touch.duration.range","swipe_length.range","swipe_speed.range","time_between_touches.range","difference.touch_buttonCenter_x.range","difference.touch_buttonCenter_y.range","touchAccuracy.range","touchAccuracy_x.range","touchAccuracy_y.range","touch.duration.skew","swipe_length.skew","swipe_speed.skew","time_between_touches.skew","difference.touch_buttonCenter_x.skew","difference.touch_buttonCenter_y.skew","touchAccuracy.skew","touchAccuracy_x.skew","touchAccuracy_y.skew","touch.duration.kurtosis","swipe_length.kurtosis","swipe_speed.kurtosis","time_between_touches.kurtosis","difference.touch_buttonCenter_x.kurtosis","difference.touch_buttonCenter_y.kurtosis","touchAccuracy.kurtosis","touchAccuracy_x.kurtosis","touchAccuracy_y.kurtosis","touch.duration.se","swipe_length.se","swipe_speed.se","time_between_touches.se","difference.touch_buttonCenter_x.se","difference.touch_buttonCenter_y.se","touchAccuracy.se","touchAccuracy_x.se","touchAccuracy_y.se","Age","neuro","extra","open","agree","con","source","Gender","Handedness","Condition"
"202",617,58.8710000514984,0.81534201827744,0.832328310324887,0.849314602372333,0.832328310324887,0.81534201827744,0.0169862920474467,1.04,1.08,1,1.04,0.98,1,0.04,0.04,0.271816326647389,0.271816326647389,417.106521451105,1526.68548513134,0.888061226630697,7.74489795918367,-0.561224489795918,-0.0145064556434819,0.221282798833819,-0.0160349854227405,0.0811499792907589,152.991665648887,330.817871016136,1.08518052985521,13.5911745449098,10.7347918844625,0.176941285500006,0.388319272711709,0.30670833955607,0.274999856948853,428.590713851805,1557.13718457435,0.424999952316284,5.5,-2.5,0,0.157142857142857,-0.0714285714285714,0.0741302827835083,181.83574671024,265.038926520583,0.161603351926804,13.3434,10.3782,0.059304,0.38124,0.29652,0.138000011444092,160.031246948838,685.417827824815,0.233999967575073,-18,-27,-0.626938775510204,-0.514285714285714,-0.771428571428571,0.467999935150146,700.524981710146,2230.18909611049,4.33300018310547,48,27.5,0.718367346938775,1.37142857142857,0.785714285714286,0.329999923706055,540.493734761308,1544.77126828567,4.0990002155304,66,54.5,1.34530612244898,1.88571428571429,1.55714285714286,0.295040208933818,-0.0484118653197458,-0.266277221757013,1.84253297420939,0.484811519088133,0.167232378786423,0.355167653546196,0.484811519088133,0.167232378786423,-0.387987451868431,-1.13186616449299,-0.16541810086073,1.77128909116167,0.235095697081697,-0.082192918965867,6.82869601803327,0.235095697081698,-0.082192918965867,0.0115928541843941,21.8559522355553,47.259695859448,0.155025789979316,1.94159636355854,1.53354169778035,0.0252773265000008,0.0554741818159584,0.0438154770794386,24,18,23,32,21,42,2,2,2,"3"
"203",617,59.6519999504089,0.318514048410706,0.368805740265028,0.620264199536639,0.352041842980254,0.33527794569548,0.268222356556384,2.24324324324324,3.10810810810811,0.972972972972973,1.37837837837838,0.864864864864865,1.24324324324324,1.27027027027027,1.72972972972973,0.749416669209798,0.749416669209798,301.261420337955,364.640423207006,0.803444438510471,15.7916666666667,-6.33333333333333,-40.5693827160494,2.10555555555556,-0.844444444444444,0.311172847201121,224.625897767472,207.945992751055,0.844337963042242,89.9279374197553,25.8470777569038,243.552589368516,11.9903916559674,3.44627703425383,0.606000065803528,319.357551351245,385.747200246283,0.539999961853027,1,-1.75,0.00666666666666667,0.133333333333333,-0.233333333333333,0.250559443831444,315.909641620939,253.375075065133,0.369167507457733,5.1891,5.55975,0.372297333333333,0.69188,0.7413,0.414000034332275,23.2647802482637,47.7716238089662,0.174000024795532,-15,-152.5,-1461.28888888889,-2,-20.3333333333333,1.66499996185303,894.171264355996,876.255354397978,4.47699999809265,539,7,1.76,71.8666666666667,0.933333333333333,1.25099992752075,870.906484107732,828.483730589012,4.30299997329712,554,159.5,1463.04888888889,73.8666666666667,21.2666666666667,0.881039893708927,0.452965354269392,0.220872834408223,2.67701899032876,5.46372060994007,-5.00747175229518,-5.50921082241008,5.46372060994007,-5.00747175229518,0.0554881015591353,-0.714313152979468,-0.746601258281611,8.07097424277167,28.8302214257318,25.4275470244029,29.1639966989194,28.8302214257318,25.4275470244029,0.0518621412001868,37.437649627912,34.6576654585092,0.140722993840374,14.9879895699592,4.30784629281729,40.592098228086,1.9983986093279,0.574379505708972,24,18,23,32,21,42,2,2,2,"10"
"204",617,60.6749999523163,0.379068809527407,0.395550062115555,0.659250103525925,0.395550062115555,0.395550062115555,0.26370004141037,2.2,2.4,1,1.1,1,1.1,1.2,1.3,0.65269231184935,0.65269231184935,318.752072337991,467.786997358003,0.845564096401899,4.41025641025641,0.0897435897435897,0.0600569800569801,0.588034188034188,0.011965811965812,0.209105742274511,213.907262175212,259.329551304137,1.01848658072749,5.53204991375829,4.65927455793365,0.671877392041278,0.737606655167772,0.621236607724487,0.645999908447266,272.373365070816,452.898444768884,0.467000007629395,4.5,0,0.0355555555555556,0.6,0,0.263902760410309,220.898310483951,261.973550104941,0.281694084835052,5.9304,3.7065,0.276752,0.79072,0.4942,0.371000051498413,38.3438391400757,72.694591962129,0.062999963760376,-5.5,-14.5,-3.48,-0.733333333333333,-1.93333333333333,1.21199989318848,853.501611011954,1138.00214801594,4.15400004386902,16.5,11,0.96,2.2,1.46666666666667,0.840999841690063,815.157771871878,1065.30755605381,4.09100008010864,22,25.5,4.44,2.93333333333333,3.4,0.54662596197636,0.678112490027614,0.587656807954588,2.24645482820484,-0.0321077808725846,-0.268648517440073,-3.553722701393,-0.0321077808725844,-0.268648517440073,-0.500139456320317,-0.404334252797222,0.115827167888028,3.75024208374145,-0.809081252318335,1.5363626641148,17.0311646866078,-0.809081252318335,1.5363626641148,0.0334837164604598,34.2525749776174,41.5259622774331,0.163088375847149,0.885836939447706,0.746081033032929,0.107586486370947,0.118111591926361,0.0994774710710572,24,18,23,32,21,42,2,2,2,"6"
"205",617,57.5520000457764,0.364887405881582,0.382262996637847,0.6602724487381,0.382262996637847,0.382262996637847,0.278009452100253,2.84210526315789,3.57894736842105,1,1.23684210526316,1,1.23684210526316,1.84210526315789,2.34210526315789,0.68694595388464,0.68694595388464,299.768668929269,397.21100875082,0.809945944193247,3.93243243243243,-1,-0.0302702702702703,0.524324324324324,-0.133333333333333,0.24987019674163,235.762081094354,252.494664931672,1.03638638338666,7.69393895847223,4.60977222864644,0.72744877142544,1.0258585277963,0.614636297152859,0.629999876022339,285.979457304192,362.525027495898,0.406000137329102,4,-1.5,-0.0622222222222222,0.533333333333333,-0.2,0.257972083282471,299.276165182714,293.401028810153,0.2757637611866,11.1195,3.7065,0.461253333333333,1.4826,0.4942,0.398999929428101,18.0277563773199,30.764078666882,0.060999870300293,-11.5,-14.5,-1.55555555555556,-1.53333333333333,-1.93333333333333,1.35800004005432,792.172960911946,836.507854883608,4.48799991607666,15.5,10,1.80444444444444,2.06666666666667,1.33333333333333,0.959000110626221,774.145204534626,805.743776216726,4.42700004577637,27,24.5,3.36,3.6,3.26666666666667,0.945212106100762,0.587634943555058,0.319033227499945,2.40237080404931,-0.238409104485542,-0.0670449618441125,0.204083612888169,-0.238409104485542,-0.0670449618441128,0.27977274809751,-0.893589570471531,-1.26310078023581,5.04055729663527,-1.14119793339705,0.825770129991584,0.555464293788605,-1.14119793339705,0.825770129991582,0.0410784073021144,38.7590473769152,41.5098672147723,0.170380871885829,1.26487577316207,0.757841886097835,0.119591841338869,0.168650103088276,0.101045584813045,24,18,23,32,21,42,2,2,2,"2"
"206",617,60.0679998397827,0.29966038569639,0.316308184901745,0.532729574571361,0.316308184901745,0.316308184901745,0.216421389669615,2.1875,2.5625,1,1.15625,1,1.15625,1.1875,1.40625,0.791677428830055,0.791677428830055,336.491570051996,400.991588882347,1.03032256710914,-4.43548387096774,-0.596774193548387,0.140071684587814,-0.591397849462366,-0.0795698924731183,0.336866091925718,198.240331567706,179.430427223054,1.36769898043043,5.79474177665101,4.738880590109,0.753121019763886,0.772632236886801,0.631850745347867,0.711999893188477,359.324365998188,444.724761658557,0.572000026702881,-3.5,-2,0,-0.466666666666667,-0.266666666666667,0.383993493318558,241.343351325873,163.739371119444,0.308381071472168,6.6717,4.4478,0.369002666666667,0.88956,0.59304,0.349999904632568,18.7216452268491,43.2370471901049,0.0329999923706055,-14.5,-9.5,-2.31111111111111,-1.93333333333333,-1.26666666666667,1.59699988365173,784.033800291799,767.931808027001,6.33200001716614,6,13,2.44888888888889,0.8,1.73333333333333,1.24699997901917,765.31215506495,724.694760836896,6.29900002479553,20.5,22.5,4.76,2.73333333333333,3,0.653892904193193,0.00658908299725465,-0.257003277420136,2.45899024646238,-0.106346066662218,0.680383973809706,0.102444688789107,-0.106346066662218,0.680383973809706,-0.580878191667132,-0.937316859405985,-0.741079945584378,5.69133387025162,-1.18933195186668,0.556221139611853,4.16574949277357,-1.18933195186667,0.556221139611856,0.0605029361828978,35.6050146251058,32.2266560741898,0.245645988461919,1.04076634696258,0.851128079655348,0.135264528217405,0.138768846261677,0.113483743954046,24,18,23,32,21,42,2,2,2,"8"
"207",617,56.4460000991821,0.744073980905665,0.761790028070085,0.779506075234506,0.761790028070085,0.761790028070085,0.0177160471644206,1.04545454545455,1.09090909090909,1,1.04545454545455,1,1.04545454545455,0.0454545454545455,0.0454545454545455,0.286860471548036,0.286860471548036,452.822016229413,1548.7402923444,0.975604645041532,0.197674418604651,4.38372093023256,-0.0298813478879924,0.00564784053156146,0.125249169435216,0.0839156681967608,178.798605084773,355.199299824256,1.08690418523581,12.667985301766,11.0458121827871,0.10990437445742,0.361942437193313,0.315594633793918,0.272000074386597,435.511767923669,1461.45253889591,0.506999969482422,0.5,2.5,-0.00816326530612245,0.0142857142857143,0.0714285714285714,0.0711645907402039,192.168164671942,335.096846782865,0.185325,8.8956,9.6369,0.0502268571428571,0.25416,0.27534,0.139999866485596,137.208782517738,940.245712949373,0.256999969482422,-40.5,-17.5,-0.298775510204082,-1.15714285714286,-0.5,0.51200008392334,848.310821574262,2325.62694768711,4.41100001335144,32.5,30.5,0.30530612244898,0.928571428571429,0.871428571428571,0.372000217437744,711.102039056524,1385.38123473774,4.15400004386902,73,48,0.604081632653061,2.08571428571429,1.37142857142857,0.662994518913566,0.236015220504395,0.403496527128487,1.95092791603168,-0.49267820093564,0.523125082909115,-0.206433702730336,-0.49267820093564,0.523125082909115,-0.0951823529743483,-0.935555908181858,-0.76315641530862,2.33161294374679,1.56179819494606,-0.261548684334636,1.70356966081074,1.56179819494606,-0.261548684334636,0.0127970194285112,27.2665316528919,54.1673854063413,0.165751334336985,1.93184964751376,1.68447056603751,0.0167602599780558,0.0551957042146788,0.0481277304582144,24,18,23,32,21,42,2,2,2,"1"
"208",617,57.9940001964569,0.655240195042134,0.655240195042134,0.672483358069559,0.655240195042134,0.655240195042134,0.0172431630274246,1.05128205128205,1.05128205128205,1,1,1,1,0.0512820512820513,0.0512820512820513,0.288945939089801,0.288945939089801,416.404824029725,1358.70395072607,1.18054054878853,0.297297297297297,7.67567567567568,-0.927986762272477,0.0084942084942085,0.219305019305019,0.112326378685342,213.999145469259,446.121803060333,1.42347061579936,30.6536338836078,43.9379638771492,5.64053368229608,0.875818110960224,1.25537039648998,0.273999929428101,423.687679783116,1366.37392383298,0.582000017166138,6,1.5,-0.00857142857142857,0.171428571428571,0.0428571428571429,0.0919212537288666,202.735109840333,490.75334697249,0.25352460565567,17.0499,10.3782,0.067776,0.48714,0.29652,0.070000171661377,0,0,0.275000095367432,-161,-21,-34.3028571428571,-4.6,-0.6,0.537999868392944,870.18647426859,2004.35698399909,6.64499998092651,28,261,0.34,0.8,7.45714285714286,0.467999696731567,870.18647426859,2004.35698399909,6.36999988555908,189,282,34.6428571428571,5.4,8.05714285714286,0.325017887755421,0.0429140967544656,-0.781205830154135,2.19518317909566,-3.87864571926326,5.15070019831357,-5.59427420039369,-3.87864571926326,5.15070019831357,-0.553585465440716,-0.682609431756605,0.374056225311077,4.23458880877261,17.8158577855898,26.8788990938604,30.1288322568575,17.8158577855899,26.8788990938604,0.0184663429035482,35.181242799358,73.3419726379588,0.234017127696347,5.03942636769431,7.2233567656627,0.927298025231234,0.143983610505552,0.206381621876077,24,18,23,32,21,42,2,2,2,"11"
"209",618,55.7580001354218,0.215215753270474,0.269019691588093,0.50217009096444,0.269019691588093,0.25108504548222,0.233150399376347,2.64285714285714,4.78571428571429,1,1.82142857142857,0.928571428571429,1.5,1.64285714285714,2.96428571428571,0.877333340821443,0.877333340821443,252.56813085407,266.616451420112,0.777222218336882,9.42592592592593,0.425925925925926,15.4164609053498,1.25679012345679,0.0567901234567901,0.566023474470097,199.097764009756,162.566837377944,0.702992045888155,46.5075890630319,19.7492471636962,79.2085925180058,6.20101187507091,2.6332329551595,0.686000108718872,213.769151188847,233.542632387288,0.560999870300293,0.5,-3,0.04,0.0666666666666667,-0.4,0.355824367618561,209.467156961102,135.756619374209,0.438849959135056,5.9304,3.7065,0.474432,0.79072,0.4942,0.0539999008178711,0,0,0.0610001087188721,-10,-12,-1.33333333333333,-1.33333333333333,-1.6,2.97300004959106,728.379193826952,733.204041505932,2.75599980354309,240,96.5,411.733333333333,32,12.8666666666667,2.91900014877319,728.379193826952,733.204041505932,2.69499969482422,250,108.5,413.066666666667,33.3333333333333,14.4666666666667,1.74832152302109,0.754406671981364,0.966419855866142,1.3447715709332,4.49732382990776,4.23307433548304,4.63232589244432,4.49732382990776,4.23307433548304,4.33456157277002,-0.310249507275692,0.71514595441551,0.833473027456087,19.381387184565,17.7615527262338,20.2135941045577,19.381387184565,17.7615527262337,0.108931268450986,38.3163825486951,31.2860024404874,0.135290882310564,8.95038968830065,3.80074438875082,15.2437007374673,1.19338529177342,0.50676591850011,22,19,30,36,31,24,2,1,1,"10"
"210",618,54.9860000610352,0.636525660370814,0.636525660370814,0.636525660370814,0.545593423174983,0.545593423174983,0.0909322371958305,1,1,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.376823502428391,0.376823502428391,332.758966068354,734.915402462884,1.17735296838424,24.9705882352941,-4,2.4568487394958,0.713445378151261,-0.114285714285714,0.170513391440899,237.287448558869,424.024900583481,1.05335538692213,113.763573361098,63.681023290088,14.1177948567529,3.25038781031708,1.81945780828823,0.373000025749207,349.333552947703,763.145037503523,0.650500059127808,3,0.5,-0.013469387755102,0.0857142857142857,0.0142857142857143,0.178653430080414,273.310003340467,457.169909948887,0.246852858996391,12.97275,9.26625,0.0435702857142857,0.37065,0.26475,0.0569999217987061,0,0,0.351000070571899,-159,-222.5,-15.7665306122449,-4.54285714285714,-6.35714285714286,0.642999887466431,916.374514049796,1480.66543268503,4.19400000572205,536.5,256.5,75.3795918367347,15.3285714285714,7.32857142857143,0.585999965667725,916.374514049796,1480.66543268503,3.84299993515015,695.5,479,91.1461224489796,19.8714285714286,13.6857142857143,-0.363294566662235,0.210665615578654,-0.248860368781563,1.47348976156794,3.28926987280088,0.655711390660529,4.17498360179201,3.28926987280088,0.655711390660529,-0.812189731244154,-0.837559425882962,-0.976706961434423,0.9671574640879,11.4390529503916,9.61897745895481,18.3814039259489,11.4390529503916,9.61897745895481,0.029242805379965,40.6944616999219,72.71967051526,0.180648958509384,19.5102918721843,10.9212053946772,2.42118184326531,0.557436910633837,0.312034439847921,22,19,30,36,31,24,2,1,1,"3"
"211",618,59.3039999008179,0.337245380302319,0.337245380302319,0.62390395355929,0.286658573256971,0.286658573256971,0.337245380302319,2.62162162162162,2.62162162162162,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,1.7027027027027,1.7027027027027,0.759694423940447,0.759694423940447,292.436225622292,342.797601958988,0.798416687382592,-34.6805555555556,0.472222222222222,-22.2692592592593,-4.62407407407407,0.062962962962963,0.442605223850888,205.878410161807,164.940922848681,0.706458207163594,120.228957337821,19.0195179616115,130.501458083173,16.0305276450429,2.53593572821487,0.578000068664551,264.487871857878,366.605379774083,0.537999987602234,-6.75,0.25,0.00888888888888889,-0.9,0.0333333333333333,0.281693731355667,244.679765712364,120.775174929237,0.277987323260307,7.78365,7.413,0.79072,1.03782,0.9884,0.0360000133514404,0,0,0.177000045776367,-680,-69.5,-719.288888888889,-90.6666666666667,-9.26666666666667,1.79100012779236,735.191471658914,661.885765956214,2.89100003242493,5,59.5,171.742222222222,0.666666666666667,7.93333333333333,1.75500011444092,735.191471658914,661.885765956214,2.71399998664856,685,129,891.031111111111,91.3333333333333,17.2,0.505516218473366,0.356712863704823,-0.33137357795373,1.59697329975191,-4.47032783784631,0.161159178796361,-4.30208110402962,-4.47032783784632,0.161159178796361,-0.68423552885731,-1.1442521738024,-0.230036692478177,1.31223736077033,20.3907447715522,6.850276804617,20.0424047226612,20.3907447715522,6.85027680461699,0.0737675373084813,34.3130683603012,27.4901538081134,0.117743034527266,20.0381595563036,3.16991966026859,21.7502430138622,2.67175460750714,0.422655954702478,22,19,30,36,31,24,2,1,1,"8"
"212",618,59.1969997882843,0.253391220055863,0.304069464067035,0.658817172145243,0.270283968059587,0.236498472052138,0.388533204085656,3.35897435897436,3.87179487179487,0.82051282051282,1.15384615384615,0.743589743589744,0.897435897435897,2.53846153846154,2.71794871794872,0.773868397662514,0.773868397662514,242.25556397891,265.918328816657,0.677552649849339,-39.1973684210526,10.6315789473684,-81.8854970760234,-5.22631578947368,1.41754385964912,0.386862501210606,206.689376249161,148.520176165884,0.524958212887504,151.704439684258,41.2139579168184,232.979337914384,20.2272586245677,5.49519438890911,0.593999981880188,154.735351269754,232.99299328678,0.463499903678894,5.75,-2.25,-0.442222222222222,0.766666666666667,-0.3,0.229802957582474,153.161697704763,132.570168010946,0.329137204241753,8.52495,8.52495,1.00487333333333,1.13666,1.13666,0.0510001182556152,0,0,0.0720000267028809,-372,-68,-1268.97777777778,-49.6,-9.06666666666667,1.64400005340576,743.464861308186,622.146362209989,2.0460000038147,349,207.5,61.36,46.5333333333333,27.6666666666667,1.59299993515015,743.464861308186,622.146362209989,1.97399997711182,721,275.5,1330.33777777778,96.1333333333333,36.7333333333333,0.30447208327027,0.898564686957827,0.379814610308687,1.1312551433463,-1.00919673674653,2.84771345359218,-3.64668231873746,-1.00919673674653,2.84771345359218,-0.923011230060212,-0.368916944134344,-0.536054578799599,0.261685438620633,1.30700114809752,11.3146159309819,15.0087574659963,1.30700114809752,11.3146159309819,0.0627573847285859,33.5294443477697,24.0931540442209,0.0851594673288762,24.6097097974264,6.68578682368972,37.7942392905756,3.28129463965685,0.891438243158629,22,19,30,36,31,24,2,1,1,"2"
"213",618,56.2929999828339,0.763860515749961,0.799388911831354,0.799388911831354,0.728332119668567,0.692803723587174,0.071056792162787,1,1.08888888888889,0.911111111111111,1,0.866666666666667,0.911111111111111,0.0888888888888889,0.0888888888888889,0.350227285515178,0.350227285515178,368.943132025223,971.349967151668,0.860818169333718,-18.3977272727273,5.60227272727273,0.18958719851577,-0.525649350649351,0.160064935064935,0.154891244990086,202.393884029668,458.083832150702,0.604799364349369,96.4831940749301,66.6892812022496,2.48107482493227,2.75666268785515,1.90540803434999,0.353999853134155,414.633562941032,1004.94082650371,0.609499931335449,-7,-8.25,0.0416326530612245,-0.2,-0.235714285714286,0.110453470945358,215.318214232071,455.676038714225,0.166051183032989,11.8608,8.8956,0.0983357142857143,0.33888,0.25416,0.0320000648498535,0,0,0.287000179290771,-635,-28.5,-11.9728571428571,-18.1428571428571,-0.814285714285714,0.764000177383423,747.880338022066,1740.84838188188,2.25699996948242,49,344.5,7.77551020408163,1.4,9.84285714285714,0.732000112533569,747.880338022066,1740.84838188188,1.96999979019165,684,373,19.7483673469388,19.5428571428571,10.6571428571429,0.0761674379680014,-0.314348225087609,-0.626699851050342,1.39744229830498,-5.91647106598811,4.05204411340416,-1.46299364629189,-5.91647106598811,4.05204411340416,0.642202101466862,-0.959574549883975,-0.297527124868271,0.34223830509857,34.9201416980714,16.0564302237973,13.6834095598967,34.9201416980714,16.0564302237973,0.0233507337701423,30.5120260540506,69.0587360805463,0.0911769347723774,14.5453887873448,10.0537874221074,0.374036103231684,0.415582536781279,0.28725106920307,22,19,30,36,31,24,2,1,1,"9"
